1,1,738.935,421.715,55.676,94.666,0.853414,-1,-1,-1
1,2,638.651,379.620,41.186,89.473,0.825474,-1,-1,-1
1,3,679.328,341.998,33.214,88.840,0.820398,-1,-1,-1
1,4,354.811,476.994,59.808,113.183,0.820030,-1,-1,-1
1,5,475.383,663.141,75.314,92.859,0.819985,-1,-1,-1
1,6,311.356,584.699,76.306,119.019,0.816940,-1,-1,-1
1,7,827.609,324.603,36.263,83.902,0.806054,-1,-1,-1
1,8,501.113,479.257,43.121,126.537,0.794068,-1,-1,-1
1,9,600.594,349.097,44.865,89.435,0.788568,-1,-1,-1
1,10,879.474,297.358,29.107,78.770,0.784761,-1,-1,-1
1,11,115.919,391.566,33.667,73.061,0.784294,-1,-1,-1
1,12,43.311,297.171,26.884,54.837,0.763349,-1,-1,-1
1,13,546.640,663.719,87.028,91.919,0.756221,-1,-1,-1
1,14,288.218,488.096,57.899,117.082,0.755870,-1,-1,-1
1,15,659.911,308.577,28.648,75.941,0.753457,-1,-1,-1
1,16,280.674,205.427,22.414,58.546,0.743697,-1,-1,-1
1,17,635.569,303.791,25.481,72.540,0.738764,-1,-1,-1
1,18,372.764,253.050,18.866,46.795,0.717563,-1,-1,-1
1,19,239.906,289.479,34.964,84.152,0.661553,-1,-1,-1
1,20,734.239,718.312,83.335,37.688,0.652275,-1,-1,-1
1,21,287.130,295.294,17.667,39.424,0.633774,-1,-1,-1
1,22,542.351,268.792,32.314,55.570,0.632383,-1,-1,-1
1,23,256.638,285.104,28.125,60.938,0.548294,-1,-1,-1
1,24,625.977,211.448,22.166,49.300,0.486681,-1,-1,-1
1,25,296.140,277.473,23.216,50.266,0.483435,-1,-1,-1
1,26,816.237,722.235,72.915,33.765,0.438600,-1,-1,-1
1,27,155.038,379.696,45.740,43.798,0.684402,-1,-1,-1
1,28,521.192,279.247,28.592,49.546,0.660340,-1,-1,-1
1,29,0.000,468.608,79.342,67.081,0.632376,-1,-1,-1
1,30,541.978,268.948,28.774,55.370,0.570395,-1,-1,-1
1,31,310.339,284.750,31.072,43.137,0.516229,-1,-1,-1
1,32,744.618,282.541,28.741,38.574,0.511623,-1,-1,-1
1,33,166.583,546.696,71.435,90.587,0.377289,-1,-1,-1
1,34,0.000,490.821,27.948,41.575,0.358777,-1,-1,-1
1,35,0.000,578.609,38.514,61.391,0.391212,-1,-1,-1
1,36,381.826,190.127,48.161,40.584,0.679373,-1,-1,-1
2,1,739.577,421.165,54.672,94.324,0.854905,-1,-1,-1
2,4,352.566,476.939,57.134,114.022,0.829512,-1,-1,-1
2,2,639.333,380.947,40.998,87.843,0.828119,-1,-1,-1
2,5,474.814,663.588,75.267,92.412,0.822544,-1,-1,-1
2,3,676.923,341.432,32.854,87.637,0.816568,-1,-1,-1
2,7,825.497,324.038,35.020,84.260,0.808158,-1,-1,-1
2,6,310.907,586.618,75.096,116.941,0.807589,-1,-1,-1
2,9,606.383,350.326,37.444,87.156,0.805309,-1,-1,-1
2,10,878.945,297.529,30.028,77.929,0.801459,-1,-1,-1
2,8,500.657,479.324,43.026,126.331,0.800410,-1,-1,-1
2,14,282.364,488.664,63.780,115.637,0.795877,-1,-1,-1
2,13,546.285,664.336,86.219,91.142,0.783669,-1,-1,-1
2,11,115.843,391.730,33.109,73.286,0.780532,-1,-1,-1
2,15,657.456,308.707,28.214,74.996,0.759489,-1,-1,-1
2,17,633.541,305.888,24.446,68.185,0.750797,-1,-1,-1
2,12,43.236,298.138,26.464,53.859,0.743827,-1,-1,-1
2,16,280.968,205.682,22.794,58.287,0.730022,-1,-1,-1
2,18,372.086,253.285,18.762,43.800,0.710487,-1,-1,-1
2,19,239.949,296.147,27.597,77.147,0.687586,-1,-1,-1
2,20,733.822,718.829,82.921,37.171,0.648132,-1,-1,-1
2,22,541.369,269.146,33.197,55.361,0.647096,-1,-1,-1
2,21,286.921,295.416,17.809,38.731,0.576831,-1,-1,-1
2,23,256.394,285.316,28.346,53.917,0.568998,-1,-1,-1
2,25,295.737,278.345,23.360,49.158,0.506461,-1,-1,-1
2,26,816.991,722.677,72.290,33.323,0.449920,-1,-1,-1
2,24,625.431,211.710,21.973,49.394,0.445854,-1,-1,-1
2,33,168.451,547.034,80.515,89.955,0.336204,-1,-1,-1
2,27,155.125,379.993,44.767,43.247,0.712290,-1,-1,-1
2,28,515.902,277.191,33.549,52.130,0.680440,-1,-1,-1
2,32,743.738,282.608,29.318,39.309,0.610946,-1,-1,-1
2,29,0.000,469.324,78.984,67.172,0.592614,-1,-1,-1
2,31,309.147,285.372,32.103,42.870,0.582989,-1,-1,-1
2,30,541.233,269.162,30.646,55.621,0.576793,-1,-1,-1
2,34,0.000,490.979,28.207,43.114,0.320388,-1,-1,-1
2,35,0.000,573.427,38.405,84.762,0.384111,-1,-1,-1
2,36,381.572,190.771,46.853,40.417,0.728420,-1,-1,-1
3,1,742.941,420.182,51.407,94.171,0.847186,-1,-1,-1
3,4,351.698,477.023,57.608,113.924,0.835543,-1,-1,-1
3,5,474.314,663.451,74.902,92.549,0.825397,-1,-1,-1
3,14,280.321,488.703,64.702,115.947,0.823073,-1,-1,-1
3,2,642.187,381.043,38.923,87.502,0.819472,-1,-1,-1
3,6,310.313,586.619,75.176,116.878,0.812465,-1,-1,-1
3,3,671.843,340.482,37.117,88.375,0.811960,-1,-1,-1
3,9,605.819,350.219,36.725,87.410,0.806400,-1,-1,-1
3,7,825.978,323.436,32.176,83.175,0.805639,-1,-1,-1
3,8,500.086,479.494,42.861,126.333,0.801621,-1,-1,-1
3,13,543.791,664.440,88.014,91.210,0.793892,-1,-1,-1
3,10,877.226,298.116,31.808,77.371,0.786307,-1,-1,-1
3,11,115.775,391.915,32.605,73.019,0.784024,-1,-1,-1
3,15,654.388,308.056,28.659,77.295,0.761723,-1,-1,-1
3,17,630.203,308.434,25.464,71.248,0.745180,-1,-1,-1
3,12,42.815,298.215,26.080,55.391,0.733776,-1,-1,-1
3,16,280.463,205.866,23.198,58.248,0.727356,-1,-1,-1
3,18,371.009,252.871,18.827,42.866,0.689350,-1,-1,-1
3,19,239.729,295.442,34.305,77.102,0.662407,-1,-1,-1
3,20,734.936,718.374,82.073,37.626,0.656162,-1,-1,-1
3,22,541.056,269.290,33.175,55.308,0.625822,-1,-1,-1
3,23,256.605,285.813,26.215,53.029,0.588683,-1,-1,-1
3,38,318.686,194.166,21.536,38.030,0.488176,-1,-1,-1
3,21,286.668,295.399,18.351,38.627,0.467535,-1,-1,-1
3,25,295.552,278.706,24.335,49.728,0.454994,-1,-1,-1
3,26,816.760,722.643,71.528,33.357,0.442339,-1,-1,-1
3,24,625.038,212.208,21.852,48.402,0.345946,-1,-1,-1
3,33,167.429,547.143,80.916,89.710,0.322537,-1,-1,-1
3,27,154.986,379.950,44.915,43.972,0.734575,-1,-1,-1
3,28,515.376,276.863,33.647,52.548,0.683273,-1,-1,-1
3,32,743.214,282.678,29.437,40.050,0.662605,-1,-1,-1
3,30,540.996,268.743,30.903,55.467,0.642945,-1,-1,-1
3,31,316.675,285.553,24.495,42.676,0.581961,-1,-1,-1
3,29,0.000,469.302,78.694,68.444,0.555207,-1,-1,-1
3,37,295.725,279.013,24.340,47.386,0.432712,-1,-1,-1
3,34,0.000,490.796,28.356,43.422,0.304918,-1,-1,-1
3,35,0.000,574.567,37.934,83.175,0.361310,-1,-1,-1
3,36,381.444,190.295,47.231,40.990,0.730445,-1,-1,-1
4,1,750.314,419.077,44.020,94.217,0.836646,-1,-1,-1
4,4,351.731,476.651,58.080,114.128,0.827286,-1,-1,-1
4,5,473.740,663.150,75.137,92.850,0.826450,-1,-1,-1
4,14,279.848,488.695,63.863,115.626,0.817019,-1,-1,-1
4,6,309.999,586.458,75.073,117.028,0.811792,-1,-1,-1
4,3,671.728,340.322,37.261,88.456,0.809487,-1,-1,-1
4,2,647.123,381.971,34.099,86.778,0.807847,-1,-1,-1
4,7,824.437,321.869,31.638,83.390,0.803482,-1,-1,-1
4,9,604.722,312.234,36.725,124.585,0.803094,-1,-1,-1
4,8,500.045,479.611,42.123,126.048,0.799489,-1,-1,-1
4,13,543.377,663.925,88.206,91.715,0.791195,-1,-1,-1
4,10,877.536,297.110,31.469,78.370,0.783416,-1,-1,-1
4,11,116.029,393.406,32.591,71.534,0.773900,-1,-1,-1
4,15,653.617,307.110,27.211,79.523,0.743846,-1,-1,-1
4,12,41.557,299.091,26.706,52.557,0.738524,-1,-1,-1
4,17,627.730,309.540,25.973,73.198,0.737448,-1,-1,-1
4,16,280.585,206.402,22.115,58.050,0.719913,-1,-1,-1
4,19,240.001,295.324,35.526,76.611,0.682586,-1,-1,-1
4,20,737.389,718.266,78.879,37.734,0.658402,-1,-1,-1
4,18,370.860,252.637,18.332,42.942,0.640505,-1,-1,-1
4,22,542.037,269.723,32.033,54.771,0.639986,-1,-1,-1
4,38,318.894,194.502,22.516,38.382,0.598355,-1,-1,-1
4,23,254.829,285.524,29.427,56.062,0.572398,-1,-1,-1
4,21,287.131,295.536,17.255,38.377,0.557931,-1,-1,-1
4,25,295.108,278.901,23.925,48.831,0.466515,-1,-1,-1
4,24,624.906,211.802,22.505,50.086,0.453902,-1,-1,-1
4,26,816.517,722.895,71.985,33.105,0.424713,-1,-1,-1
4,40,16.043,468.446,63.254,61.463,0.359242,-1,-1,-1
4,33,168.202,547.134,79.945,89.162,0.348161,-1,-1,-1
4,27,155.154,380.004,44.838,43.947,0.748539,-1,-1,-1
4,32,743.004,282.751,29.659,39.565,0.661919,-1,-1,-1
4,28,515.230,276.955,33.661,52.324,0.639766,-1,-1,-1
4,30,541.067,269.987,31.042,54.748,0.566619,-1,-1,-1
4,29,0.000,469.387,79.066,68.763,0.563663,-1,-1,-1
4,31,309.776,285.718,31.060,42.622,0.540311,-1,-1,-1
4,39,318.548,194.892,22.970,38.286,0.435821,-1,-1,-1
4,37,295.520,279.164,23.851,47.039,0.431167,-1,-1,-1
4,34,0.000,490.755,27.889,43.351,0.309708,-1,-1,-1
4,35,0.000,574.500,37.793,83.090,0.348687,-1,-1,-1
4,36,381.443,191.818,46.856,39.441,0.701498,-1,-1,-1
5,4,351.541,476.811,56.996,114.118,0.837726,-1,-1,-1
5,14,279.434,488.910,64.623,115.505,0.830506,-1,-1,-1
5,1,753.948,417.068,42.516,96.036,0.820779,-1,-1,-1
5,5,474.105,663.340,74.281,92.660,0.818137,-1,-1,-1
5,7,821.946,320.719,32.227,82.107,0.805153,-1,-1,-1
5,9,603.633,348.267,36.230,88.102,0.803615,-1,-1,-1
5,8,500.290,479.338,41.655,126.246,0.801981,-1,-1,-1
5,6,310.042,587.002,75.031,116.365,0.798781,-1,-1,-1
5,10,878.080,299.650,30.894,75.452,0.791955,-1,-1,-1
5,3,670.633,340.601,37.541,88.149,0.787513,-1,-1,-1
5,13,542.795,663.866,88.321,91.789,0.785745,-1,-1,-1
5,11,115.942,393.416,32.614,71.674,0.780615,-1,-1,-1
5,12,39.293,299.232,28.193,52.125,0.776574,-1,-1,-1
5,15,648.579,306.792,30.691,79.271,0.768668,-1,-1,-1
5,2,654.970,381.721,27.823,87.162,0.765793,-1,-1,-1
5,17,623.303,310.221,26.123,73.488,0.733532,-1,-1,-1
5,16,280.673,206.913,22.247,57.733,0.714875,-1,-1,-1
5,19,240.785,286.697,39.058,84.133,0.673487,-1,-1,-1
5,22,542.230,270.050,30.905,54.193,0.660702,-1,-1,-1
5,20,735.783,717.879,79.363,38.121,0.653675,-1,-1,-1
5,39,319.360,194.868,24.428,38.841,0.619866,-1,-1,-1
5,18,369.986,251.647,18.657,44.349,0.602527,-1,-1,-1
5,21,287.776,278.860,30.254,54.957,0.551722,-1,-1,-1
5,25,294.956,279.500,23.285,47.864,0.443523,-1,-1,-1
5,29,15.694,468.785,62.971,60.836,0.420446,-1,-1,-1
5,26,830.159,723.573,54.955,32.427,0.419259,-1,-1,-1
5,24,625.088,212.132,21.860,49.127,0.386793,-1,-1,-1
5,33,167.364,547.046,80.569,88.930,0.350682,-1,-1,-1
5,41,303.810,394.059,32.203,49.494,0.328037,-1,-1,-1
5,27,154.861,379.915,44.522,44.005,0.752121,-1,-1,-1
5,32,742.858,282.607,29.464,39.401,0.641687,-1,-1,-1
5,28,515.136,276.848,33.438,52.287,0.635821,-1,-1,-1
5,30,541.382,270.010,30.643,54.667,0.541666,-1,-1,-1
5,31,310.377,285.809,30.453,42.771,0.519063,-1,-1,-1
5,40,15.832,469.287,62.797,60.271,0.513114,-1,-1,-1
5,37,294.709,279.114,24.308,47.195,0.449776,-1,-1,-1
5,38,319.688,195.012,24.016,38.316,0.340899,-1,-1,-1
5,34,0.000,491.091,27.450,42.897,0.297596,-1,-1,-1
5,35,0.000,575.398,37.669,82.437,0.327742,-1,-1,-1
5,36,381.293,192.042,47.192,39.208,0.704525,-1,-1,-1
6,4,351.685,476.855,56.359,113.652,0.833555,-1,-1,-1
6,14,279.225,488.932,65.061,115.586,0.824289,-1,-1,-1
6,1,750.600,416.158,51.243,96.052,0.822660,-1,-1,-1
6,5,474.018,663.282,74.229,92.718,0.814835,-1,-1,-1
6,6,310.062,587.016,75.122,116.173,0.811468,-1,-1,-1
6,8,499.967,479.179,41.963,126.636,0.799349,-1,-1,-1
6,9,603.296,347.799,36.372,89.310,0.793842,-1,-1,-1
6,10,877.679,297.206,29.890,78.180,0.785900,-1,-1,-1
6,11,116.129,393.254,32.755,71.976,0.780357,-1,-1,-1
6,12,35.852,300.042,31.759,51.302,0.779654,-1,-1,-1
6,13,542.487,663.471,88.451,92.224,0.778704,-1,-1,-1
6,7,817.949,318.942,36.706,78.553,0.774751,-1,-1,-1
6,2,660.337,382.739,28.294,86.089,0.766715,-1,-1,-1
6,3,669.321,340.816,37.356,88.797,0.761224,-1,-1,-1
6,17,618.633,310.522,28.917,71.990,0.745424,-1,-1,-1
6,15,646.851,307.154,30.358,78.598,0.741753,-1,-1,-1
6,19,242.103,286.758,37.936,83.794,0.727661,-1,-1,-1
6,16,280.453,206.632,22.631,57.958,0.715071,-1,-1,-1
6,22,541.904,270.133,29.446,54.372,0.670256,-1,-1,-1
6,20,732.455,717.592,82.009,38.408,0.656128,-1,-1,-1
6,39,319.843,194.328,24.500,39.126,0.611570,-1,-1,-1
6,18,368.721,250.611,19.675,43.426,0.552241,-1,-1,-1
6,21,287.633,278.969,30.373,54.900,0.511810,-1,-1,-1
6,26,829.758,723.745,55.326,32.255,0.423543,-1,-1,-1
6,29,15.599,468.679,63.188,61.005,0.413248,-1,-1,-1
6,25,294.365,279.524,23.904,48.047,0.405596,-1,-1,-1
6,42,167.149,547.064,80.895,88.842,0.386977,-1,-1,-1
6,41,303.765,394.083,32.201,49.492,0.333791,-1,-1,-1
6,24,625.021,212.186,21.770,48.762,0.296998,-1,-1,-1
6,27,154.789,379.831,44.710,44.044,0.744939,-1,-1,-1
6,32,742.905,282.536,29.357,39.211,0.658348,-1,-1,-1
6,28,515.045,277.005,33.588,52.085,0.637919,-1,-1,-1
6,30,541.781,270.022,29.188,54.595,0.629281,-1,-1,-1
6,33,165.616,547.342,83.301,88.517,0.527895,-1,-1,-1
6,31,310.276,285.944,30.617,42.307,0.519372,-1,-1,-1
6,40,15.756,469.194,63.010,60.441,0.500702,-1,-1,-1
6,37,293.726,279.117,25.202,47.279,0.464452,-1,-1,-1
6,38,319.647,194.437,25.208,38.794,0.341773,-1,-1,-1
6,34,0.000,491.291,27.178,42.750,0.305041,-1,-1,-1
6,35,0.000,575.633,37.678,82.118,0.328015,-1,-1,-1
6,36,381.216,190.625,47.762,40.652,0.734480,-1,-1,-1
7,4,351.435,476.881,56.270,112.791,0.837685,-1,-1,-1
7,5,473.537,662.852,74.598,93.148,0.825528,-1,-1,-1
7,6,310.037,586.839,75.672,116.180,0.825135,-1,-1,-1
7,14,279.712,488.689,64.565,115.275,0.813475,-1,-1,-1
7,7,813.889,317.391,38.740,79.687,0.797834,-1,-1,-1
7,13,541.983,663.433,89.082,92.323,0.797490,-1,-1,-1
7,8,500.389,479.012,41.374,126.148,0.796626,-1,-1,-1
7,9,603.693,347.812,35.097,90.426,0.789008,-1,-1,-1
7,11,116.207,392.218,32.249,73.026,0.780702,-1,-1,-1
7,12,35.946,300.056,31.141,51.170,0.779668,-1,-1,-1
7,10,877.375,297.482,29.404,77.883,0.778688,-1,-1,-1
7,3,667.097,339.412,38.010,88.273,0.776499,-1,-1,-1
7,2,661.595,382.816,32.918,85.424,0.767746,-1,-1,-1
7,17,616.887,311.426,28.164,71.418,0.753919,-1,-1,-1
7,19,243.101,286.335,37.954,83.512,0.749431,-1,-1,-1
7,1,749.411,414.581,59.944,96.833,0.737407,-1,-1,-1
7,16,279.751,205.779,23.490,59.026,0.730518,-1,-1,-1
7,15,644.540,307.933,29.531,77.394,0.722151,-1,-1,-1
7,18,368.437,250.014,19.450,42.594,0.712597,-1,-1,-1
7,30,541.916,269.901,29.223,54.474,0.677969,-1,-1,-1
7,39,320.373,194.398,25.059,39.348,0.666590,-1,-1,-1
7,20,731.394,717.269,83.168,38.731,0.660156,-1,-1,-1
7,21,287.689,278.921,31.295,55.014,0.508798,-1,-1,-1
7,26,828.526,723.724,54.157,32.276,0.443531,-1,-1,-1
7,29,16.089,468.651,62.681,61.544,0.431777,-1,-1,-1
7,42,166.977,546.884,80.944,88.786,0.353052,-1,-1,-1
7,24,624.834,211.977,21.744,47.928,0.294270,-1,-1,-1
7,41,303.733,394.238,32.032,49.278,0.276044,-1,-1,-1
7,27,155.329,379.956,44.390,44.332,0.736987,-1,-1,-1
7,32,742.762,282.577,29.584,39.351,0.689412,-1,-1,-1
7,28,514.863,277.169,33.684,52.001,0.632196,-1,-1,-1
7,22,541.272,269.368,29.532,55.203,0.597449,-1,-1,-1
7,31,310.288,285.983,30.647,42.197,0.513520,-1,-1,-1
7,40,15.965,469.190,62.832,60.457,0.505057,-1,-1,-1
7,33,165.672,547.051,83.069,88.496,0.479672,-1,-1,-1
7,37,293.700,279.080,25.716,47.465,0.424593,-1,-1,-1
7,34,0.000,491.299,27.418,42.772,0.304604,-1,-1,-1
7,35,0.000,575.176,37.710,82.258,0.371930,-1,-1,-1
7,36,381.218,190.779,47.279,40.457,0.735445,-1,-1,-1
8,4,351.079,476.892,57.038,112.691,0.840898,-1,-1,-1
8,1,774.193,415.477,41.567,95.877,0.835434,-1,-1,-1
8,5,473.491,662.806,74.505,93.194,0.826416,-1,-1,-1
8,14,279.552,489.100,64.461,114.665,0.822123,-1,-1,-1
8,6,310.054,586.841,75.616,115.905,0.820144,-1,-1,-1
8,2,661.635,380.833,43.053,88.032,0.810657,-1,-1,-1
8,8,500.516,478.973,40.521,126.011,0.797453,-1,-1,-1
8,13,542.319,662.984,88.609,92.677,0.791412,-1,-1,-1
8,7,812.267,315.294,38.675,82.417,0.790423,-1,-1,-1
8,12,32.838,298.344,35.808,52.528,0.788717,-1,-1,-1
8,10,877.460,297.659,28.641,77.211,0.776011,-1,-1,-1
8,9,604.297,348.095,34.568,91.488,0.773641,-1,-1,-1
